
6.561493,FistHold,0, None
6.943731,FistHold,0, None
7.353153,FistHold,0, None
7.71007,FistHold,0, None
10.14109,SpreadHold,0, None
10.56613,SpreadHold,0, None
19.77698,Gaze,0, Editing
19.81265,Gaze,0, Editing
19.85555,Gaze,0, Editing
20.48243,Gaze,0, Editing
20.63005,Gaze,0, Editing
21.42275,Gaze,0, Editing
21.58769,Gaze,0, Editing
21.60874,Gaze,0, Editing
21.87969,Gaze,0, Editing
22.01206,Gaze,0, Editing
22.07704,Gaze,0, Editing
22.24164,Gaze,0, Editing
22.30839,Gaze,0, Editing
22.36105,Gaze,0, Editing
22.3779,Gaze,0, Editing
22.45255,Gaze,0, Editing
22.5711,Gaze,0, Editing
22.7395,Gaze,0, Editing
22.75999,Gaze,0, Editing
22.78657,Gaze,0, Editing
23.52037,Gaze,0, Editing
23.55517,Gaze,0, Editing
23.73081,Gaze,0, Editing
23.85223,Gaze,0, Editing
23.97002,Gaze,0, Editing
24.02136,Gaze,0, Editing
24.7071,Gaze,0, Editing
24.72448,Gaze,0, Editing
24.76744,Gaze,0, Editing
24.85708,Gaze,0, Editing
24.99279,Gaze,0, Editing
25.11648,Gaze,0, Editing
25.26988,Gaze,0, Editing
25.91227,Gaze,0, Editing
26.54192,Gaze,0, Editing
26.55853,Gaze,0, Editing
26.93474,Gaze,0, Editing
26.99957,Gaze,0, Editing
28.02162,Gaze,0, Editing
28.2664,Gaze,0, Editing
28.38461,Gaze,0, Editing
28.41659,Gaze,0, Editing
28.93643,Gaze,0, Editing
29.72431,Gaze,0, Editing
30.66175,Tap,0, Editing
30.71988,Gaze,0, Editing
30.76364,Gaze,0, Editing
30.85541,Gaze,0, Editing
31.04603,Gaze,0, Editing
31.24714,Gaze,0, Editing
31.75489,Gaze,0, Editing
31.86315,Gaze,0, Editing
31.93263,Gaze,0, Editing
32.3795,Gaze,0, Editing
33.0952,Tap,0, Editing
34.07375,FistHold,0, Editing
34.19281,Gaze,0, Editing
34.42219,FistHold,0, Editing
34.44755,Gaze,0, Editing
34.77118,FistHold,0, Editing
34.79319,Gaze,0, Editing
35.26626,FistHold,0, Editing
35.42629,Gaze,0, Editing
35.45801,Gaze,0, Editing
35.60747,FistHold,0, Editing
35.95789,FistHold,0, Editing
36.30956,FistHold,0, Editing
36.50956,Gaze,0, Editing
36.56785,Gaze,0, Editing
36.70776,FistHold,0, Editing
36.75699,Gaze,0, Editing
36.82585,Gaze,0, Editing
36.844,Gaze,0, Editing
37.04296,Gaze,0, Editing
37.06071,Gaze,0, Editing
37.82335,Tap,0, Editing
38.00614,Gaze,0, Editing
39.70545,Tap,0, Editing
40.14294,Gaze,0, Editing
40.99054,Tap,0, Editing
41.18597,Gaze,0, Editing
41.42327,Gaze,0, Editing
41.79206,Gaze,0, Editing
43.04214,Tap,0, Editing
43.68999,Tap,0, Editing
45.73808,Gaze,0, Editing
45.96654,Gaze,0, Editing
46.33595,Gaze,0, Editing
46.35699,Gaze,0, Editing
46.84406,Gaze,0, Editing
47.20129,Gaze,0, Editing
47.91537,Tap,0, Editing
48.79797,Tap,0, Editing
52.31083,Tap,0, Editing
54.28624,Tap,0, Editing
55.47839,Gaze,0, Editing
56.53915,Gaze,0, Editing
56.77307,Gaze,0, Editing
56.87317,Gaze,0, Editing
57.72428,Gaze,0, Editing
58.00067,Gaze,0, Editing
58.20888,FistHold,0, Editing
58.48196,Gaze,0, Editing
58.74909,FistHold,0, Editing
59.10744,FistHold,0, Editing
69.06694,SpreadHold,0, Editing
69.65651,SpreadHold,0, Editing
70.00615,SpreadHold,0, Editing
70.35834,SpreadHold,0, Editing
70.70576,SpreadHold,0, Editing
71.05728,SpreadHold,0, Editing
71.40973,SpreadHold,0, Editing
71.75455,SpreadHold,0, Editing
72.10279,SpreadHold,0, Editing
72.46194,SpreadHold,0, Editing
72.80428,SpreadHold,0, Editing
73.19169,SpreadHold,0, Editing
73.55753,SpreadHold,0, Editing
73.90554,SpreadHold,0, Editing
74.25266,SpreadHold,0, Editing
74.61955,SpreadHold,0, Editing
74.96832,SpreadHold,0, Editing
75.55202,SpreadHold,0, Editing
75.90054,SpreadHold,0, Editing
76.25471,SpreadHold,0, Editing
76.63296,SpreadHold,0, Editing
77.0118,SpreadHold,0, Editing
77.35201,SpreadHold,0, Editing
77.70227,SpreadHold,0, Editing
78.05093,SpreadHold,0, Editing
78.96002,SpreadHold,0, Editing
79.26373,SpreadHold,0, Editing
79.61435,SpreadHold,0, Editing
79.9638,SpreadHold,0, Editing
80.33383,SpreadHold,0, Editing
